"region","year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","regional","N"
"Eastern Africa","2007","adult_overweight","gender","Female","H",,,"",0.296357247632035,"0.265187450404726",5.03807320974459,308473.399,"17",0,
"Eastern Africa","2008","adult_overweight","gender","Female","H",,,"",0.3026407512734,"0.271606224076667",5.14489277164779,317355.282,"17",0,
"Eastern Africa","2008","adult_overweight","gender","Male","H",,,"",0.161315115188392,"0.13615185097412",2.74235695820266,317355.282,"17",0,
"Eastern Africa","2009","adult_overweight","gender","Male","H",,,"",0.164510970981185,"0.139136742820526",2.79668650668014,326494.336,"17",0,
"Eastern Africa","2009","adult_overweight","gender","Female","H",,,"",0.309017996391113,"0.27816241429327",5.25330593864892,326494.336,"17",0,
"Eastern Africa","2010","adult_overweight","gender","Male","H",,,"",0.16777355758636,"0.142208340737038",2.85215047896812,335881.069,"17",0,
"Eastern Africa","2010","adult_overweight","gender","Female","H",,,"",0.315481670552146,"0.284843654066451",5.36318839938648,335881.069,"17",0,
"Eastern Africa","2011","adult_overweight","gender","Male","H",,,"",0.171137119384328,"0.145402594710515",2.90933102953358,345514.479,"17",0,
"Eastern Africa","2011","adult_overweight","gender","Female","H",,,"",0.322057346108863,"0.291673717876446",5.47497488385068,345514.479,"17",0,
"Eastern Africa","2012","adult_overweight","gender","Male","H",,,"",0.174606084359186,"0.148719039949099",2.96830343410617,355395.877,"17",0,
"Eastern Africa","2012","adult_overweight","gender","Female","H",,,"",0.328730301716814,"0.298638821700302",5.58841512918584,355395.877,"17",0,
"Eastern Africa","2013","adult_overweight","gender","Male","H",,,"",0.178177058273116,"0.152155295258452",3.02900999064298,365520.202,"17",0,
"Eastern Africa","2013","adult_overweight","gender","Female","H",,,"",0.335487001154096,"0.305717838157519",5.70327901961963,365520.202,"17",0,
"Eastern Africa","2014","adult_overweight","gender","Male","H",,,"",0.181865230424281,"0.155720440832199",3.09170891721277,375881.24,"17",0,
"Eastern Africa","2014","adult_overweight","gender","Female","H",,,"",0.342321023476568,"0.312896609380092",5.81945739910165,375881.24,"17",0,
"Eastern Africa","2015","adult_overweight","gender","Male","H",,,"",0.185657839907492,"0.159406802213897",3.15618327842737,386472.507,"17",0,
"Eastern Africa","2015","adult_overweight","gender","Female","H",,,"",0.349216034877568,"0.32015494545871",5.93667259291866,386472.507,"17",0,
"Eastern Africa","2016","adult_overweight","gender","Male","H",,,"",0.189582516255856,"0.163231199501118",3.22290277634956,397290.843,"17",0,
"Eastern Africa","2016","adult_overweight","gender","Female","H",,,"",0.356171626215874,"0.32748460342361",6.05491764566985,397290.843,"17",0,
"Western Africa","1999","adult_overweight","gender","Female","H",,,"",0.250495454845947,"0.240302490941033",4.00792727753516,229432.322,"16",0,
"Western Africa","1999","adult_overweight","gender","Male","H",,,"",0.136408741312408,"0.132205455469404",2.18253986099853,229432.322,"16",0,
"Western Africa","2000","adult_overweight","gender","Female","H",,,"",0.256696764567158,"0.246493530239692",4.10714823307452,235503.183,"16",0,
"Western Africa","2000","adult_overweight","gender","Male","H",,,"",0.14005205580429,"0.135773953636815",2.24083289286864,235503.183,"16",0,
"Western Africa","2001","adult_overweight","gender","Male","H",,,"",0.143831165336028,"0.139482711028251",2.30129864537645,241731.882,"16",0,
"Western Africa","2001","adult_overweight","gender","Female","H",,,"",0.263059321996467,"0.252869050511292",4.20894915194347,241731.882,"16",0,
"Western Africa","2002","adult_overweight","gender","Male","H",,,"",0.147733272530706,"0.143327300354393",2.3637323604913,248127.137,"16",0,
"Western Africa","2002","adult_overweight","gender","Female","H",,,"",0.269565896986199,"0.259418182912955",4.31305435177919,248127.137,"16",0,
"Western Africa","2003","adult_overweight","gender","Male","H",,,"",0.15176215707311,"0.147308810232644",2.42819451316976,254716.525,"16",0,
"Western Africa","2003","adult_overweight","gender","Female","H",,,"",0.276190318643093,"0.266110459269194",4.41904509828948,254716.525,"16",0,
"Western Africa","2004","adult_overweight","gender","Male","H",,,"",0.155910386393819,"0.151425957236188",2.4945661823011,261533.666,"16",0,
"Western Africa","2004","adult_overweight","gender","Female","H",,,"",0.282926254179701,"0.272946999861571",4.52682006687521,261533.666,"16",0,
"Western Africa","2005","adult_overweight","gender","Male","H",,,"",0.160150837576417,"0.15565574899071",2.56241340122267,268603.374,"16",0,
"Western Africa","2005","adult_overweight","gender","Female","H",,,"",0.289749855011772,"0.279902886738827",4.63599768018835,268603.374,"16",0,
"Western Africa","2006","adult_overweight","gender","Male","H",,,"",0.164474522812461,"0.159994954715933",2.63159236499937,275937.806,"16",0,
"Western Africa","2006","adult_overweight","gender","Female","H",,,"",0.296647062535758,"0.286969001811852",4.74635300057212,275937.806,"16",0,
"Western Africa","2007","adult_overweight","gender","Male","H",,,"",0.168886635365024,"0.164449333301748",2.70218616584039,283534.128,"16",0,
"Western Africa","2007","adult_overweight","gender","Female","H",,,"",0.303593242248121,"0.29411441036788",4.85749187596993,283534.128,"16",0,
"Western Africa","2008","adult_overweight","gender","Male","H",,,"",0.173382559980359,"0.169006602913225",2.77412095968574,291383.336,"16",0,
"Western Africa","2008","adult_overweight","gender","Female","H",,,"",0.310579654879508,"0.301327325138082",4.96927447807212,291383.336,"16",0,
"Western Africa","2009","adult_overweight","gender","Male","H",,,"",0.177963151845406,"0.173666457205891",2.84741042952649,299468.653,"16",0,
"Western Africa","2009","adult_overweight","gender","Female","H",,,"",0.317601014002827,"0.308593202549098",5.08161622404523,299468.653,"16",0,
"Western Africa","2010","adult_overweight","gender","Male","H",,,"",0.182631854204361,"0.178425490356803",2.92210966726977,307776.987,"16",0,
"Western Africa","2010","adult_overweight","gender","Female","H",,,"",0.324647564076018,"0.315897378858346",5.19436102521629,307776.987,"16",0,
"Western Africa","2011","adult_overweight","gender","Female","H",,,"",0.33173031658626,"0.323242641654741",5.30768506538016,316307.991,"16",0,
"Western Africa","2011","adult_overweight","gender","Male","H",,,"",0.187392993095239,"0.183283502846779",2.99828788952383,316307.991,"16",0,
"Western Africa","2012","adult_overweight","gender","Female","H",,,"",0.338832948286761,"0.330608931477637",5.42132717258818,325064.228,"16",0,
"Western Africa","2012","adult_overweight","gender","Male","H",,,"",0.19225278897786,"0.188251395997449",3.07604462364576,325064.228,"16",0,
"Western Africa","2013","adult_overweight","gender","Female","H",,,"",0.345963000263406,"0.338007955909574",5.53540800421449,334038.578,"16",0,
"Western Africa","2013","adult_overweight","gender","Male","H",,,"",0.197221060268411,"0.193339493096554",3.15553696429458,334038.578,"16",0,
"Western Africa","2014","adult_overweight","gender","Female","H",,,"",0.353117082596157,"0.345428546216202",5.64987332153852,343222.556,"16",0,
"Western Africa","2014","adult_overweight","gender","Male","H",,,"",0.2023224760828,"0.198571737098327",3.2371596173248,343222.556,"16",0,
"Western Africa","2015","adult_overweight","gender","Female","H",,,"",0.360291275726636,"0.352862703406223",5.76466041162617,352609.828,"16",0,
"Western Africa","2015","adult_overweight","gender","Male","H",,,"",0.207563272576286,"0.2039481530526",3.32101236122057,352609.828,"16",0,
"Western Africa","2016","adult_overweight","gender","Female","H",,,"",0.367480507588097,"0.360301579027136",5.87968812140954,362197.544,"16",0,
"Western Africa","2016","adult_overweight","gender","Male","H",,,"",0.212923706397358,"0.209449445901555",3.40677930235774,362197.544,"16",0,
"Eastern Europe","1999","adult_overweight","gender","Male","H",,,"",0.535597788109114,"0.509107185843557",5.35597788109114,305292.681,"10",0,
"Eastern Europe","1999","adult_overweight","gender","Female","H",,,"",0.488249338393698,"0.512130617017298",4.88249338393698,305292.681,"10",0,
"Eastern Europe","2000","adult_overweight","gender","Male","H",,,"",0.541148512954717,"0.514654829238175",5.41148512954717,303957.552,"10",0,
"Eastern Europe","2000","adult_overweight","gender","Female","H",,,"",0.490214310928388,"0.513471387394907",4.90214310928387,303957.552,"10",0,
"Eastern Europe","2001","adult_overweight","gender","Male","H",,,"",0.546820867678968,"0.520362874711839",5.46820867678968,302580.116,"10",0,
"Eastern Europe","2001","adult_overweight","gender","Female","H",,,"",0.492286662417116,"0.514902607507685",4.92286662417116,302580.116,"10",0,
"Eastern Europe","2002","adult_overweight","gender","Male","H",,,"",0.552609041117208,"0.526228672360137",5.52609041117208,301183.921,"10",0,
"Eastern Europe","2002","adult_overweight","gender","Female","H",,,"",0.494470107010002,"0.516431566198576",4.94470107010002,301183.921,"10",0,
"Eastern Europe","2003","adult_overweight","gender","Male","H",,,"",0.558501856014889,"0.532223027637779",5.5850185601489,299829.699,"10",0,
"Eastern Europe","2003","adult_overweight","gender","Female","H",,,"",0.496758440089582,"0.518049689035748",4.96758440089582,299829.699,"10",0,
"Eastern Europe","2004","adult_overweight","gender","Male","H",,,"",0.564480883315965,"0.538325827153132",5.64480883315965,298588.342,"10",0,
"Eastern Europe","2004","adult_overweight","gender","Female","H",,,"",0.499151957998284,"0.519770317431854",4.99151957998284,298588.342,"10",0,
"Eastern Europe","2005","adult_overweight","gender","Male","H",,,"",0.57052273512661,"0.544517055779164",5.7052273512661,297510.641,"10",0,
"Eastern Europe","2005","adult_overweight","gender","Female","H",,,"",0.501626327237919,"0.521572993331126",5.01626327237919,297510.641,"10",0,
"Eastern Europe","2006","adult_overweight","gender","Male","H",,,"",0.576623569879526,"0.55078676964472",5.76623569879526,296621.738,"10",0,
"Eastern Europe","2006","adult_overweight","gender","Female","H",,,"",0.504188782847903,"0.52346679203291",5.04188782847903,296621.738,"10",0,
"Eastern Europe","2007","adult_overweight","gender","Female","H",,,"",0.506819973249093,"0.525426519780157",5.06819973249093,295913.454,"10",0,
"Eastern Europe","2007","adult_overweight","gender","Male","H",,,"",0.582753867689648,"0.557090274812925",5.82753867689648,295913.454,"10",0,
"Eastern Europe","2008","adult_overweight","gender","Female","H",,,"",0.509498213315147,"0.527432800833207",5.09498213315147,295359.343,"10",0,
"Eastern Europe","2008","adult_overweight","gender","Male","H",,,"",0.588884751768919,"0.563397022697034",5.88884751768919,295359.343,"10",0,
"Eastern Europe","2009","adult_overweight","gender","Female","H",,,"",0.512217651847548,"0.529478639958539",5.12217651847548,294914.429,"10",0,
"Eastern Europe","2009","adult_overweight","gender","Male","H",,,"",0.595003934197147,"0.569683126607577",5.95003934197147,294914.429,"10",0,
"Eastern Europe","2010","adult_overweight","gender","Male","H",,,"",0.601111000187584,"0.575954586279744",6.01111000187583,294540.681,"10",0,
"Eastern Europe","2010","adult_overweight","gender","Female","H",,,"",0.514964384915538,"0.531547813667929",5.14964384915538,294540.681,"10",0,
"Eastern Europe","2011","adult_overweight","gender","Female","H",,,"",0.517732802865589,"0.533635065462017",5.17732802865589,294233.056,"10",0,
"Eastern Europe","2011","adult_overweight","gender","Male","H",,,"",0.607201470755277,"0.582202206011978",6.07201470755277,294233.056,"10",0,
"Eastern Europe","2012","adult_overweight","gender","Female","H",,,"",0.520524367876738,"0.535744040693271",5.20524367876738,293987.914,"10",0,
"Eastern Europe","2012","adult_overweight","gender","Male","H",,,"",0.613249827956998,"0.588413248859248",6.13249827956998,293987.914,"10",0,
"Eastern Europe","2013","adult_overweight","gender","Female","H",,,"",0.523328291908467,"0.53786832920351",5.23328291908467,293768.982,"10",0,
"Eastern Europe","2013","adult_overweight","gender","Male","H",,,"",0.619271712184793,"0.594592906281449",6.19271712184793,293768.982,"10",0,
"Eastern Europe","2014","adult_overweight","gender","Male","H",,,"",0.625260895618065,"0.600739937578351",6.25260895618065,293532.237,"10",0,
"Eastern Europe","2014","adult_overweight","gender","Female","H",,,"",0.526147934742182,"0.54000299978226",5.26147934742182,293532.237,"10",0,
"Eastern Europe","2015","adult_overweight","gender","Male","H",,,"",0.631215278496008,"0.606857574110837",6.31215278496008,293243.708,"10",0,
"Eastern Europe","2015","adult_overweight","gender","Female","H",,,"",0.528967866535055,"0.542147859766503",5.28967866535055,293243.708,"10",0,
"Eastern Europe","2016","adult_overweight","gender","Female","H",,,"",0.531808081537746,"0.544310522393392",5.31808081537746,292885.221,"10",0,
"Eastern Europe","2016","adult_overweight","gender","Male","H",,,"",0.63714750384851,"0.612959758288775",6.3714750384851,292885.221,"10",0,
"Central America","1999","adult_overweight","gender","Female","H",,,"",0.512525448208059,"0.556436166505022",4.10020358566448,135878.796,"8",0,
"Central America","1999","adult_overweight","gender","Male","H",,,"",0.423948797460044,"0.493305512900178",3.39159037968035,135878.796,"8",0,
"Central America","2000","adult_overweight","gender","Female","H",,,"",0.519517651402872,"0.562139794975243",4.15614121122297,137992.226,"8",0,
"Central America","2000","adult_overweight","gender","Male","H",,,"",0.432135072643027,"0.500792390845634",3.45708058114422,137992.226,"8",0,
"Central America","2001","adult_overweight","gender","Male","H",,,"",0.440254342412988,"0.508189699315517",3.5220347393039,140033.253,"8",0,
"Central America","2001","adult_overweight","gender","Female","H",,,"",0.526395599461952,"0.567769069573542",4.21116479569562,140033.253,"8",0,
"Central America","2002","adult_overweight","gender","Male","H",,,"",0.448281638550122,"0.515482659367301",3.58625310840098,142014.325,"8",0,
"Central America","2002","adult_overweight","gender","Female","H",,,"",0.533152637162352,"0.573328030763397",4.26522109729882,142014.325,"8",0,
"Central America","2003","adult_overweight","gender","Male","H",,,"",0.456229067146086,"0.522684992439454",3.64983253716869,143991.441,"8",0,
"Central America","2003","adult_overweight","gender","Female","H",,,"",0.539795460511882,"0.578821766945942",4.31836368409506,143991.441,"8",0,
"Central America","2004","adult_overweight","gender","Male","H",,,"",0.464100869107448,"0.529825584327519",3.71280695285958,146039.807,"8",0,
"Central America","2004","adult_overweight","gender","Female","H",,,"",0.546335819083586,"0.584264295854935",4.37068655266869,146039.807,"8",0,
"Central America","2005","adult_overweight","gender","Male","H",,,"",0.471883518782689,"0.536899110927312",3.77506815026151,148211.558,"8",0,
"Central America","2005","adult_overweight","gender","Female","H",,,"",0.552779376273947,"0.589683130527117",4.42223501019158,148211.558,"8",0,
"Central America","2006","adult_overweight","gender","Female","H",,,"",0.559124335004136,"0.595051588817361",4.47299468003309,150528.927,"8",0,
"Central America","2006","adult_overweight","gender","Male","H",,,"",0.479576416624066,"0.543907430160766",3.83661133299253,150528.927,"8",0,
"Central America","2007","adult_overweight","gender","Female","H",,,"",0.565378353687354,"0.60037477135089",4.52302682949883,152971.868,"8",0,
"Central America","2007","adult_overweight","gender","Male","H",,,"",0.48719203837343,"0.550849873581491",3.89753630698744,152971.868,"8",0,
"Central America","2008","adult_overweight","gender","Female","H",,,"",0.571545154482604,"0.60564354180274",4.57236123586083,155497.581,"8",0,
"Central America","2008","adult_overweight","gender","Male","H",,,"",0.494736771039717,"0.557728175720808",3.95789416831773,155497.581,"8",0,
"Central America","2009","adult_overweight","gender","Male","H",,,"",0.502217836157349,"0.564526655975508",4.0177426892588,158041.891,"8",0,
"Central America","2009","adult_overweight","gender","Female","H",,,"",0.577640569356023,"0.61084924925996",4.62112455484818,158041.891,"8",0,
"Central America","2010","adult_overweight","gender","Male","H",,,"",0.509646674250608,"0.571244397668871",4.07717339400486,160556.595,"8",0,
"Central America","2010","adult_overweight","gender","Female","H",,,"",0.583669817935653,"0.61599385581207",4.66935854348522,160556.595,"8",0,
"Central America","2011","adult_overweight","gender","Female","H",,,"",0.589633799225793,"0.621078681628009",4.71707039380635,163028.364,"8",0,
"Central America","2011","adult_overweight","gender","Male","H",,,"",0.517034403026041,"0.577878774789254",4.13627522420833,163028.364,"8",0,
"Central America","2012","adult_overweight","gender","Female","H",,,"",0.595540705018824,"0.626120013648753",4.7643256401506,165467.124,"8",0,
"Central America","2012","adult_overweight","gender","Male","H",,,"",0.524383858990922,"0.584432772423612",4.19507087192737,165467.124,"8",0,
"Central America","2013","adult_overweight","gender","Female","H",,,"",0.601394878162898,"0.631120937099137",4.81115902530318,167875.536,"8",0,
"Central America","2013","adult_overweight","gender","Male","H",,,"",0.531682559405419,"0.590908298263301",4.25346047524335,167875.536,"8",0,
"Central America","2014","adult_overweight","gender","Female","H",,,"",0.607191623804301,"0.636072202694007",4.85753299043441,170262.816,"8",0,
"Central America","2014","adult_overweight","gender","Male","H",,,"",0.538953867531233,"0.597333464299412",4.31163094024986,170262.816,"8",0,
"Central America","2015","adult_overweight","gender","Female","H",,,"",0.612925549801063,"0.64097132376294",4.9034043984085,172635.109,"8",0,
"Central America","2015","adult_overweight","gender","Male","H",,,"",0.546207779328672,"0.603716791235975",4.36966223462938,172635.109,"8",0,
"Central America","2016","adult_overweight","gender","Female","H",,,"",0.618575242325254,"0.64578055773274",4.94860193860203,174988.756,"8",0,
"Central America","2016","adult_overweight","gender","Male","H",,,"",0.553431928380614,"0.610054468459261",4.42745542704491,174988.756,"8",0,
"South-eastern Asia","1999","adult_overweight","gender","Male","H",,,"",0.155220320735067,"0.129030259498593",1.70742352808573,516975.054,"11",0,
"South-eastern Asia","1999","adult_overweight","gender","Female","H",,,"",0.203458116815432,"0.189150896439775",2.23803928496976,516975.054,"11",0,
"South-eastern Asia","2000","adult_overweight","gender","Female","H",,,"",0.208488746374814,"0.194856732208122",2.29337621012296,524657.117,"11",0,
"South-eastern Asia","2000","adult_overweight","gender","Male","H",,,"",0.160418507895705,"0.134312703974351",1.76460358685276,524657.117,"11",0,
"South-eastern Asia","2001","adult_overweight","gender","Female","H",,,"",0.213643417640283,"0.200672962369359",2.35007759404311,532250.427,"11",0,
"South-eastern Asia","2001","adult_overweight","gender","Male","H",,,"",0.165814026505735,"0.139810069233423",1.82395429156308,532250.427,"11",0,
"South-eastern Asia","2002","adult_overweight","gender","Male","H",,,"",0.171404961125325,"0.14552138970799",1.88545457237858,539762.712,"11",0,
"South-eastern Asia","2002","adult_overweight","gender","Female","H",,,"",0.218913401911506,"0.206592206878698",2.40804742102656,539762.712,"11",0,
"South-eastern Asia","2003","adult_overweight","gender","Male","H",,,"",0.177202110677568,"0.151453427075012",1.94922321745325,547189.695,"11",0,
"South-eastern Asia","2003","adult_overweight","gender","Female","H",,,"",0.224290814842814,"0.212606645821578",2.46719896327095,547189.695,"11",0,
"South-eastern Asia","2004","adult_overweight","gender","Female","H",,,"",0.22977362434037,"0.218716336804243",2.52750986774407,554525.11,"11",0,
"South-eastern Asia","2004","adult_overweight","gender","Male","H",,,"",0.183181664925892,"0.157583190343893",2.01499831418481,554525.11,"11",0,
"South-eastern Asia","2005","adult_overweight","gender","Female","H",,,"",0.235353907323361,"0.224912387685119",2.58889298055697,561770.198,"11",0,
"South-eastern Asia","2005","adult_overweight","gender","Male","H",,,"",0.18935146333142,"0.163911926735817",2.08286609664562,561770.198,"11",0,
"South-eastern Asia","2006","adult_overweight","gender","Male","H",,,"",0.195711927842567,"0.170444661425858",2.15283120626824,568911.059,"11",0,
"South-eastern Asia","2006","adult_overweight","gender","Female","H",,,"",0.24103171550333,"0.23119894586349",2.65134887053663,568911.059,"11",0,
"South-eastern Asia","2007","adult_overweight","gender","Male","H",,,"",0.202267838614111,"0.177190573282637",2.22494622475522,575964.112,"11",0,
"South-eastern Asia","2007","adult_overweight","gender","Female","H",,,"",0.246786933265747,"0.237545661106675",2.71465626592321,575964.112,"11",0,
"South-eastern Asia","2008","adult_overweight","gender","Male","H",,,"",0.209017833493676,"0.184148859859382",2.29919616843044,582996.692,"11",0,
"South-eastern Asia","2008","adult_overweight","gender","Female","H",,,"",0.252626270801641,"0.243965409674622",2.77888897881805,582996.692,"11",0,
"South-eastern Asia","2009","adult_overweight","gender","Female","H",,,"",0.258555154732452,"0.25046574965276",2.84410670205697,590098.259,"11",0,
"South-eastern Asia","2009","adult_overweight","gender","Male","H",,,"",0.215970697940417,"0.191323020151722",2.37567767734458,590098.259,"11",0,
"South-eastern Asia","2010","adult_overweight","gender","Female","H",,,"",0.264561913722959,"0.257033926666098",2.91018105095255,597327.771,"11",0,
"South-eastern Asia","2010","adult_overweight","gender","Male","H",,,"",0.223105826725244,"0.19870415713203",2.45416409397768,597327.771,"11",0,
"South-eastern Asia","2011","adult_overweight","gender","Male","H",,,"",0.230426668923388,"0.206298844471419",2.53469335815727,604713.31,"11",0,
"South-eastern Asia","2011","adult_overweight","gender","Female","H",,,"",0.270648954710983,"0.263677625804385",2.97713850182081,604713.31,"11",0,
"South-eastern Asia","2012","adult_overweight","gender","Female","H",,,"",0.276794928549482,"0.270373350645771",3.0447442140443,612222.205,"11",0,
"South-eastern Asia","2012","adult_overweight","gender","Male","H",,,"",0.237928086243233,"0.214095562003674",2.61720894867556,612222.205,"11",0,
"South-eastern Asia","2013","adult_overweight","gender","Male","H",,,"",0.245594954364541,"0.22208087255465",2.70154449800996,619777.173,"11",0,
"South-eastern Asia","2013","adult_overweight","gender","Female","H",,,"",0.282995612579205,"0.277113097745768",3.11295173837125,619777.173,"11",0,
"South-eastern Asia","2014","adult_overweight","gender","Female","H",,,"",0.289261636579966,"0.283906301151251",3.18187800237962,627267.298,"11",0,
"South-eastern Asia","2014","adult_overweight","gender","Male","H",,,"",0.25342396026777,"0.230245732010833",2.78766356294547,627267.298,"11",0,
"South-eastern Asia","2015","adult_overweight","gender","Male","H",,,"",0.261424028972445,"0.238597561547371",2.87566431869689,634609.846,"11",0,
"South-eastern Asia","2015","adult_overweight","gender","Female","H",,,"",0.295587495148032,"0.290747854419868",3.25146244662835,634609.846,"11",0,
"South-eastern Asia","2016","adult_overweight","gender","Male","H",,,"",0.269561354671799,"0.247112123354107",2.96517490138979,641775.797,"11",0,
"South-eastern Asia","2016","adult_overweight","gender","Female","H",,,"",0.301935822450499,"0.297607537286137",3.32129404695549,641775.797,"11",0,
"Southern Africa","1999","adult_overweight","gender","Female","H",,,"",0.436618260644736,"0.532989839512603",2.18309130322368,51512.835,"5",0,
"Southern Africa","1999","adult_overweight","gender","Male","H",,,"",0.185687514264753,"0.261286200504266",0.928437571323767,51512.835,"5",0,
"Southern Africa","2000","adult_overweight","gender","Male","H",,,"",0.190644552733252,"0.267752478038665",0.953222763666258,52286.079,"5",0,
"Southern Africa","2000","adult_overweight","gender","Female","H",,,"",0.444441527431821,"0.539912978361059",2.2222076371591,52286.079,"5",0,
"Southern Africa","2001","adult_overweight","gender","Female","H",,,"",0.452176516961754,"0.546797950583256",2.26088258480877,53032.419,"5",0,
"Southern Africa","2001","adult_overweight","gender","Male","H",,,"",0.195649252223109,"0.274348071500224",0.978246261115543,53032.419,"5",0,
"Southern Africa","2002","adult_overweight","gender","Male","H",,,"",0.200705734769103,"0.281075977082478",1.00352867384552,53751.515,"5",0,
"Southern Africa","2002","adult_overweight","gender","Female","H",,,"",0.459832919797164,"0.553641463868313",2.29916459898582,53751.515,"5",0,
"Southern Africa","2003","adult_overweight","gender","Male","H",,,"",0.205835235618486,"0.287943780430859",1.02917617809243,54445.09,"5",0,
"Southern Africa","2003","adult_overweight","gender","Female","H",,,"",0.467416404436538,"0.560423661773576",2.33708202218269,54445.09,"5",0,
"Southern Africa","2004","adult_overweight","gender","Male","H",,,"",0.211045200196793,"0.29492412604877",1.05522600098397,55114.734,"5",0,
"Southern Africa","2004","adult_overweight","gender","Female","H",,,"",0.474937096966254,"0.567123076527533",2.37468548483127,55114.734,"5",0,
"Southern Africa","2005","adult_overweight","gender","Male","H",,,"",0.216340372907643,"0.302004758458443",1.08170186453822,55764.05,"5",0,
"Southern Africa","2005","adult_overweight","gender","Female","H",,,"",0.48239937663074,"0.573718733571259",2.4119968831537,55764.05,"5",0,
"Southern Africa","2006","adult_overweight","gender","Male","H",,,"",0.221732857279277,"0.309193263799166",1.10866428639638,56390.73,"5",0,
"Southern Africa","2006","adult_overweight","gender","Female","H",,,"",0.489801638803159,"0.580202618242078",2.4490081940158,56390.73,"5",0,
"Southern Africa","2007","adult_overweight","gender","Male","H",,,"",0.227217460407289,"0.316466967367593",1.13608730203645,57002.231,"5",0,
"Southern Africa","2007","adult_overweight","gender","Female","H",,,"",0.497140664322401,"0.586575436142647",2.48570332161201,57002.231,"5",0,
"Southern Africa","2008","adult_overweight","gender","Male","H",,,"",0.232797055786454,"0.323820609855357",1.16398527893227,57623.682,"5",0,
"Southern Africa","2008","adult_overweight","gender","Female","H",,,"",0.504416565007258,"0.592829601719951",2.52208282503629,57623.682,"5",0,
"Southern Africa","2009","adult_overweight","gender","Female","H",,,"",0.511627757403159,"0.598963744644435",2.5581387870158,58287.624,"5",0,
"Southern Africa","2009","adult_overweight","gender","Male","H",,,"",0.23846879278757,"0.331240311701602",1.19234396393785,58287.624,"5",0,
"Southern Africa","2010","adult_overweight","gender","Female","H",,,"",0.518760925950714,"0.604984868836324",2.59380462975357,59016.093,"5",0,
"Southern Africa","2010","adult_overweight","gender","Male","H",,,"",0.244224111873021,"0.338719569932998",1.2211205593651,59016.093,"5",0,
"Southern Africa","2011","adult_overweight","gender","Female","H",,,"",0.525836892430944,"0.610898964036783",2.62918446215472,59819.9,"5",0,
"Southern Africa","2011","adult_overweight","gender","Male","H",,,"",0.250091297962286,"0.346278700787401",1.25045648981143,59819.9,"5",0,
"Southern Africa","2012","adult_overweight","gender","Male","H",,,"",0.256077367289089,"0.353904543641042",1.28038683644545,60689.548,"5",0,
"Southern Africa","2012","adult_overweight","gender","Female","H",,,"",0.532844738898176,"0.616693144597015",2.66422369449088,60689.548,"5",0,
"Southern Africa","2013","adult_overweight","gender","Female","H",,,"",0.539781446294557,"0.622374688683145",2.69890723147278,61601.24,"5",0,
"Southern Africa","2013","adult_overweight","gender","Male","H",,,"",0.262189349537895,"0.361612978193428",1.31094674768947,61601.24,"5",0,
"Southern Africa","2014","adult_overweight","gender","Female","H",,,"",0.546644206039968,"0.627956401838057",2.73322103019984,62520.018,"5",0,
"Southern Africa","2014","adult_overweight","gender","Male","H",,,"",0.268451978902818,"0.369428465866149",1.34225989451409,62520.018,"5",0,
"Southern Africa","2015","adult_overweight","gender","Female","H",,,"",0.553431669111276,"0.633430371204927",2.76715834555638,63419.639,"5",0,
"Southern Africa","2015","adult_overweight","gender","Male","H",,,"",0.27484281362161,"0.377305508134274",1.37421406810805,63419.639,"5",0,
"Southern Africa","2016","adult_overweight","gender","Female","H",,,"",0.56013755097349,"0.638781225947751",2.80068775486745,64292.365,"5",0,
"Southern Africa","2016","adult_overweight","gender","Male","H",,,"",0.281370192731634,"0.385239440261165",1.40685096365817,64292.365,"5",0,
"Northern America","1999","adult_overweight","gender","Female","H",,,"",0.510706396027063,"0.525600722571359",1.02141279205413,309316.161,"2",0,
"Northern America","1999","adult_overweight","gender","Male","H",,,"",0.618591531875525,"0.627478896262863",1.23718306375105,309316.161,"2",0,
"Northern America","2000","adult_overweight","gender","Female","H",,,"",0.517652359777711,"0.532943702532427",1.03530471955542,312718.551,"2",0,
"Northern America","2000","adult_overweight","gender","Male","H",,,"",0.625607975973063,"0.634755742741631",1.25121595194613,312718.551,"2",0,
"Northern America","2001","adult_overweight","gender","Female","H",,,"",0.524370778506028,"0.540030752214308",1.04874155701206,315877.123,"2",0,
"Northern America","2001","adult_overweight","gender","Male","H",,,"",0.632380296352991,"0.641771410250286",1.26476059270598,315877.123,"2",0,
"Northern America","2002","adult_overweight","gender","Male","H",,,"",0.638898175601276,"0.648510061997856",1.27779635120255,318827.736,"2",0,
"Northern America","2002","adult_overweight","gender","Female","H",,,"",0.530875975702146,"0.546874781541831",1.06175195140429,318827.736,"2",0,
"Northern America","2003","adult_overweight","gender","Male","H",,,"",0.645189723578239,"0.655011768490643",1.29037944715648,321655.43,"2",0,
"Northern America","2003","adult_overweight","gender","Female","H",,,"",0.537177349863813,"0.553492693410976",1.07435469972763,321655.43,"2",0,
"Northern America","2004","adult_overweight","gender","Male","H",,,"",0.651251801594025,"0.661276336923526",1.30250360318805,324488.741,"2",0,
"Northern America","2004","adult_overweight","gender","Female","H",,,"",0.543280792778152,"0.559889202386725",1.0865615855563,324488.741,"2",0,
